label,format,number,period,composer,work,performers,time
La Donna Musicale (self-published),CD,CD 1,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm CXLII, ""Domine exaudi orationem meam""","Gutiérriez, La Donna Musicale",14.1,,,,,,,,,,,
La Donna Musicale (self-published),CD,LA 2004,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm CXLII, ""Domine exaudi orationem meam""","Gutiérriez, La Donna Musicale",14.1,,,,,,,,,,,
La Donna Musicale (self-published),CD,CD 1,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm CXXIX, ""De profundis clamavi""","Gutiérriez, La Donna Musicale",5.5,,,,,,,,,,,
La Donna Musicale (self-published),CD,LA 2004,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm CXXIX, ""De profundis clamavi""","Gutiérriez, La Donna Musicale",5.5,,,,,,,,,,,
La Donna Musicale (self-published),CD,CD 1,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm VI, ""Domine ne in furore tuo arguas me""","Gutiérriez, La Donna Musicale",7.0,,,,,,,,,,,
La Donna Musicale (self-published),CD,LA 2004,1,"Bembo, Antonia Padoani (Italian, c. 1640-c. 1720)","Psalm VI, ""Domine ne in furore tuo arguas me""","Gutiérriez, La Donna Musicale",7.0,,,,,,,,,,,
Decca,CD,CD B0001808-02,1,"Bencini, Pietro Paolo (Italian, c. 1670-1755)",Introduzione a quattro,"Dantone, Accademia Bizantina",4.1,,,,,,,,,,,
DG,CD,CD 439 895-2,1,"Benda, Frantisek (aka Franz, Bohemian, 1709-1786)",Concerto for Flute and Orchestra in e,"Gallois, Schreier, Carl Philipp Emanuel Bach Chamber Orchestra",21.0,,,,,,,,,,,
CBS,LP,LP IM 39702,1,"Benda, Frantisek (aka Franz, Bohemian, 1709-1786)",Concerto for Flute and Orchestra in e,"Rampal, Wallez, Ensemble Orchestral de Paris",21.5,,,,,,,,,,,
MHS,LP,LP 1005,1,"Benda, Frantisek (aka Franz, Bohemian, 1709-1786)",Piece for Harp Clock in G,Haselboeck (organ),2.5,,,,,,,,,,,
Opus,CD,CD 9350 1812,1,"Benda, Frantisek (aka Franz, Bohemian, 1709-1786)",Sinfonia in C,"Warchal, Slovak Chamber Orchestra",9.5,,,,,,,,,,,
Denon,CD,CD CO-75025,1,"Benda, Frantisek (aka Franz, Bohemian, 1709-1786)","Sonata for Harpsichord and Flute in G, Op. 3, No. 1","M. Arita, C. Arita",12.0,,,,,,,,,,,
Cadenza,CD,CD 862-8,1,"Benda, Jan Jiri (Bohemian, 1715-52)",Grave for Cello and Piano,"Jerie, Klánsky",3.6,,,,,,,,,,,
Supraphon,LP,LP 1 11 2138,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Concerto for Harpsichord and Strings in b,"Hála, ensemble",16.8,,,,,,,,,,,
Supraphon,LP,LP 1 11 2138,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Concerto for Harpsichord and Strings in f,"Hála, ensemble",18.0,,,,,,,,,,,
Supraphon,LP,LP 1 11 2138,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Concerto for Harpsichord and Strings in G,"Hála, ensemble",13.2,,,,,,,,,,,
Berlin Classics,CD,CD BC 1040-2,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)","Concerto for Viola, Two Horns, and Strings in F","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",19.3,,,,,,,,,,,
Candide,LP,LP CE 31086,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Piano Sonata No. 9 in a,Firkusny,8.8,,,,,,,,,,,
Berlin Classics,CD,CD BC 1040-2,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Sinfonia No. 6 in E-flat,"Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",11.2,,,,,,,,,,,
Supraphon,CD,CD SU 3836-2 (also check hist. section),1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Sinfonia No. 6 in E-flat,"Suk, Czech Philharmonic Orchestra",5.6,,,,,,,,,,,
Victrola,LP,LP VICS 1503,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Sonata for Flute and Continuo in D,"Linde, Koch, Ruf",10.9,,,,,,,,,,,
Heliodor,LP,LP HS 25009,1,"Benda, Jiri Antonin (aka Georg, Bohemian, 1722-1795)",Trio Sonata in E,"D. Oistrakh, I. Oistrakh, Yampolsky",14.6,,,,,,,,,,,
Angel,LP,LP S-37025,1,"Bennet, John (English, fl. 1599-1614)","Madrigal, ""Weep, o mine eyes""",King's Singers,2.4,,,,,,,,,,,
MMG,LP,LP MMG 1105,1,"Bennet, John (English, fl. 1599-1614)","Madrigal, ""Weep, o mine eyes""",King's Singers,,,,,,,,,,,,
Hyperion,CD,CD 66019 [prefix del],1,"Bennet, John (English, fl. 1599-1614)","Song, ""All creatures now are merry-minded""","Kirkby, Thomas, Rooley, Consort of Musicke",1.9,,,,,,,,,,,
Erato,CD,CD 2292-45977-2,1,"Bermudez, Pedro (Mexican, 17th cy.)",Deus in adjutorium,"Cohen, Boston Camerata",,,,,,,,,,,,
Hyperion,CD,CD 67079 [prefix del],1,"Bernhard, Christoph (German, 1628-92)","Was betrübst du dich, meine Seele","Blaze, Parley of Instruments",4.8,,,,,,,,,,,
Telefunken,LP,LP 6.41929,1,"Bernhard, Christoph (German, 1628-92)","Was betrübst du dich, meine Seele","Esswood, Harnoncourt, Concentus Musicus Wien",4.0,,,,,,,,,,,
Harmonia Mundi,CD,CD 901667,1,"Bertali, Antonio (Italian, 1605-1669)",Sonata a 13,"Junghänel, musicians of Cantus Cölln, Concerto Palatino",3.2,,,,,,,,,,,
Harmonia Mundi,CD,CD 901667,1,"Bertali, Antonio (Italian, 1605-1669)",Sonata Sancti Placidi,"Junghänel, musicians of Cantus Cölln, Concerto Palatino",3.4,,,,,,,,,,,
ECM,CD,CD 1668,1,"Bertali, Antonio (Italian, 1605-69)",Chiacona for Solo Violin,"Holloway, Assenbaum, Mortensen",9.5,,,,,,,,,,,
Titanic,LP,LP T-40,1,"Besard, Jean-Baptiste (French, c. 1567-c.1625)","Branles de Village, Four",C. and R. Strizich,5.0,,,,,,,,,,,
Virgin,CD,CD 7 90722 2,1,"Bevin, Elway (English, 1554-1638)",Browning a 3,Fretwork,3.2,,,,,,,,,,,
MHS,LP,MHS 3153,1,"Bevin, Elway (Welsh, c. 1554-1638)",Browning,Concentus Musicus,3.6,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Arien à 4 (4-part ""arias"" for instruments",La Follia Salzburg,6.9,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)",Balletti lamentabili,Purcell Quartet,9.9,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)",Balletti Lamentabili à 4,La Follia Salzburg,10.7,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)",Battalia à 10,"Goebel, Musica Antiqua Köln",9.8,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)",Battalia à 10,Purcell Quartet,8.2,,,,,,,,,,,
Teldec,CD,CD 3984-21464-2,1,"Biber, Heinrich (German, 1644-1704)","Battalia, La","Antonini, Giardino Armonico",10.1,,,,,,,,,,,
Channel Classics,CD,CD CCS 4392,1,"Biber, Heinrich (German, 1644-1704)","Battalia, La","Huggett, European Community Baroque Orchestra",8.6,,,,,,,,,,,
Teldec,CD,CD 3984-21464-2,1,"Biber, Heinrich (German, 1644-1704)","Battalia, preceded by a Fanfare by Zelenka","Antonini, Giardino Armonico",12.2,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata I",Purcell Quartet,4.6,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata II",Purcell Quartet,6.1,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata III",Purcell Quartet,4.8,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata IV",Purcell Quartet,6.3,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata IX",Purcell Quartet,6.4,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 1 in b","Shepherd, Cantilena",11.2,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 2 in F","Shepherd, Cantilena",8.0,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 3 in a","Shepherd, Cantilena",6.5,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 4 in g","Shepherd, Cantilena",8.6,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 5 in C","Shepherd, Cantilena",9.6,,,,,,,,,,,
Chandos,LP,LP DBRD 2009,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium Sacro-Profanum, Sonata No. 6 in a","Shepherd, Cantilena",8.0,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata V",Purcell Quartet,3.6,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata VI",Purcell Quartet,6.4,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata VII",Purcell Quartet,4.1,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata VIII",Purcell Quartet,3.8,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata X",Purcell Quartet,4.9,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata XI",Purcell Quartet,6.0,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Fidicinium sacro-profanum, Sonata XII",Purcell Quartet,5.6,,,,,,,,,,,
Harmonia Mundi,CD,CD 901667,1,"Biber, Heinrich (German, 1644-1704)",Fidicinium sacro-profanum: Sonata XI,"Junghänel, musicians of Cantus Cölln",4.7,,,,,,,,,,,
Canal Grande,CD,CD CG 9109,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia I in d,"M. Leonhardt, Ensemble Baroque de Mateus",10.1,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia I in d,Musica Antiqua Köln,17.6,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia I in d,Purcell Quartet,15.4,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia II in b,Musica Antiqua Köln,10.6,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia II in b,Purcell Quartet,8.6,,,,,,,,,,,
Channel Classics,CD,CD CCS 9109,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia III in A,"M. Leonhardt, Ensemble Baroque de Mateus",10.1,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia III in A,Musica Antiqua Köln,10.4,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia III in A,Purcell Quartet,10.0,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia IV in E-flat,Musica Antiqua Köln,9.5,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia IV in E-flat,Purcell Quartet,8.6,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia V in g,Musica Antiqua Köln,10.9,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia V in g,Purcell Quartet,10.0,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia VI in D,Musica Antiqua Köln,17.7,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia VI in D,Purcell Quartet,17.6,,,,,,,,,,,
DG Archiv,CD,CD 474 965 -2,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia VII in c,Musica Antiqua Köln,19.8,,,,,,,,,,,
Chandos,CD,CD CHAN 0575/6,1,"Biber, Heinrich (German, 1644-1704)",Harmonia Artificiosa: Partia VII in c,Purcell Quartet,19.2,,,,,,,,,,,
Teldec,CD,CD 3984-21464-2,1,"Biber, Heinrich (German, 1644-1704)","Harmonia Artificiosa: Partia VII in c, preceded by Ricercare by Onofri (one of the performers)",Giardino Armonico,19.0,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Laetatus sum, for Two Basses and Strings","Harvey, Wistreich, Purcell Quartet",8.5,,,,,,,,,,,
Harmonia Mundi,CD,CD 901667,1,"Biber, Heinrich (German, 1644-1704)",Litaniae de Sancto Josepho,"Junghänel, Cantus Cölln, Concerto Palatino",13.1,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part I",La Follia Salzburg,9.1,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part II",La Follia Salzburg,5.3,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part III",La Follia Salzburg,7.8,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part IV",La Follia Salzburg,9.1,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part V",La Follia Salzburg,5.4,,,,,,,,,,,
Lyrichord,CD,CD 8017,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonora, Part VI",La Follia Salzburg,8.0,,,,,,,,,,,
Canal Grande,CD,CD CG 9109,1,"Biber, Heinrich (German, 1644-1704)","Mensa Sonoris, Partia No. 3","M. Leonhardt, Ensemble Baroque de Mateus",7.1,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77326 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)","Missa Alleluja for 36 parts, with propers","(with prefatory brass sonata by Schmelzer) Junghänel, Gradus ad Parnassum",38.1,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77326 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)","Missa Alleluja for 36 parts, with propers","Junghänel, Gradus ad Parnassum",34.4,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 1, ""The Annunciation""","Reiter, Ensemble Cordaria",6.8,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 10, ""The Crucifixion""","Reiter, Ensemble Cordaria",10.7,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 11, ""The Resurrection""","Reiter, Ensemble Cordaria",10.7,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 12, ""The Ascension""","Reiter, Ensemble Cordaria",6.7,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 13, ""Pentecost"" (or """"The Descent of the Holy Ghost"")","Reiter, Ensemble Cordaria",9.3,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 14, ""The Assumption of the Virgin""","Reiter, Ensemble Cordaria",10.5,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 15, ""The Beatification of the Virgin""","Reiter, Ensemble Cordaria",10.4,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 2, ""The Visitation""","Reiter, Ensemble Cordaria",4.4,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 3, ""The Nativity""","Reiter, Ensemble Cordaria",7.6,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 4, ""The Presentation of the Infant Jesus in the Temple""","Reiter, Ensemble Cordaria",8.8,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 5, ""The Twelv-Year-Old Jesus in the Temple""","Reiter, Ensemble Cordaria",6.1,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 6, ""Christ on the Mount of Olives""","Reiter, Ensemble Cordaria",9.8,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 7, ""The Scourging at the Pillar""","Reiter, Ensemble Cordaria",8.7,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 8, ""The Crown of Thorns""","Reiter, Ensemble Cordaria",7.7,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonata No. 9, ""Jesus carries the Cross""","Reiter, Ensemble Cordaria",8.5,,,,,,,,,,,
Brilliant Classics,CD,CD 93536,1,"Biber, Heinrich (German, 1644-1704)","Mystery Sonatas' concluding Passacaglia in g for solo violin (aka Sonata 16, ""The Guardian Angel"")",Reiter,10.8,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Nisi Dominus, for Bass, Violin, and Organ","Wistreich, Mackintosh, Woolley",9.4,,,,,,,,,,,
BIS,CD,CD 1545,1,"Biber, Heinrich (German, 1644-1704)",Partita No. 6 in D,London Baroque,11.5,,,,,,,,,,,
Teldec,CD,CD 3984-21464-2,1,"Biber, Heinrich (German, 1644-1704)",Passacaglia for Lute in c,Pianca,4.9,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)",Passacaglia for Solo lute,North,6.6,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)",Passacaglia for Solo Violin,Mackintosh,8.5,,,,,,,,,,,
ECM,CD,CD 1587,1,"Biber, Heinrich (German, 1644-1704)",Passacaglia for Violin Solo in g,Makarski,9.9,,,,,,,,,,,
Canal Grande,CD,CD CG 9109,1,"Biber, Heinrich (German, 1644-1704)",Passagaglia for Solo Violin,M. Leonhardt,6.8,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)",Passagalia [sic] for Violin Solo (appendix to Rosary Sonatas),Manze,10.1,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)","Serenade, ""Nightwatchman's Call""","Goebel, Musica Antiqua Köln",9.2,,,,,,,,,,,
Chandos,CD,CD CHAN 0605,1,"Biber, Heinrich (German, 1644-1704)","Serenade, ""Nightwatchman's Call""","Harvey, Purcell Quartet",10.4,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)","Sonata a 6 in B-flat, ""Die Pauern-Kirchfahrt""","Goebel, Musica Antiqua Köln",8.1,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)","Sonata a 6 in D, ""Sonata jucunda""","Goebel, Musica Antiqua Köln",6.2,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)","Sonata a 6 in G, ""Campanarum""","Goebel, Musica Antiqua Köln",3.8,,,,,,,,,,,
Teldec,CD,CD 8.42977,1,"Biber, Heinrich (German, 1644-1704)",Sonata à 7,"Immer, Haarlem Trumpet Consort",3.7,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin and Continuo, ""La pastorella""",Romanesca,4.7,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 1, from Eight Sonatas (1681)",Holloway,11.3,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 1, from Eight Sonatas (1681)",Holloway,11.3,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 1, from Eight Sonatas (1681)",Romanesca,11.4,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 2, from Eight Sonatas (1681)",Holloway,8.4,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 2, from Eight Sonatas (1681)",Holloway,8.4,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 2, from Eight Sonatas (1681)",Romanesca,8.9,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 3, from Eight Sonatas (1681)",Romanesca,12.8,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 4, from Eight Sonatas (1681)",Romanesca,12.4,,,,,,,,,,,
EMI,LP,LP 1C 069 1466961,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 4, from Eight Sonatas (1681)","Seifert, Toll",11.7,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 5, from Eight Sonatas (1681)",Holloway,10.8,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 5, from Eight Sonatas (1681)",Holloway,10.8,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 5, from Eight Sonatas (1681)",Romanesca,11.5,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 6, from Eight Sonatas (1681)",Romanesca,14.4,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 7, from Eight Sonatas (1681)",Romanesca,10.9,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 8, from Eight Sonatas (1681)",Holloway,9.4,,,,,,,,,,,
ECM,CD,CD 1837,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 8, from Eight Sonatas (1681)",Holloway,9.4,,,,,,,,,,,
Harmonia Mundi,CD,CD 907134.35,1,"Biber, Heinrich (German, 1644-1704)","Sonata for Violin Solo [and continuo] No. 8, from Eight Sonatas (1681)",Romanesca,9.1,,,,,,,,,,,
DG Archiv,CD,CD 429 230-2,1,"Biber, Heinrich (German, 1644-1704)","Sonata in A, ""La Pastorella""","Goebel, Musica Antiqua Köln",4.8,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77348 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)",Sonata No. 1 a 8 in C,Freiburg Baroque Orchestra Consort,4.6,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 10 ""The Crucifixion""","Huggett, Sonnerie",7.7,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77348 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)",Sonata No. 10 a 5 in g,Freiburg Baroque Orchestra Consort,5.6,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 11 ""The Resurrection""","Huggett, Sonnerie",6.7,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 12 ""The Ascension""","Huggett, Sonnerie",6.5,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77348 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)",Sonata No. 12 a 8 in C,Freiburg Baroque Orchestra Consort,5.1,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 13 ""The Descent of the Holy Ghost""","Huggett, Sonnerie",8.0,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 14 ""The Assumption of the Virgin""","Huggett, Sonnerie",8.1,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 15 ""The Coronation of the Virgin""","Huggett, Sonnerie",10.0,,,,,,,,,,,
ASV,CD,CD 351,1,"Biber, Heinrich (German, 1644-1704)","Sonata No. 16 ""The Guardian Angel""",Huggett,10.2,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77348 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)",Sonata No. 4 a 4 in C,Freiburg Baroque Orchestra Consort,4.6,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77348 2 [prefix del],1,"Biber, Heinrich (German, 1644-1704)",Sonata No. 6 a 5 in F,Freiburg Baroque Orchestra Consort,4.6,,,,,,,,,,,
